title,console,genre,publisher,metacritic_review_count,metacritic_review_score,user_review_count,user_review_score,total_sales,release_year,publisher_rank,platform_release_count,total_sales_per_title
Corpse Party,PSP,Adventure,Xseed Games,18,7.1,96,8.5,50000,2011,59,1,50000
Sam & Max: Beyond Time and Space,Wii,Adventure,Atari,23,7.5,14,7.6,50000,2010,16,1,50000
Black Mirror,PS4,Adventure,THQ Nordic,21,5.4,49,5.2,50000,2017,125,2,80000
Yomawari: The Long Night Collection,NS,Action-Adventure,NIS America,11,7.3,12,7.0,50000,2018,50,1,50000
LEGO Harry Potter: Years 1-4,PC,Adventure,Warner Bros. Interactive,58,7.9,154,7.4,50000,2010,22,6,8460000
The Lost Chronicles of Zerzura,PC,Adventure,Unknown,9,7.6,21,6.9,50000,2012,69,1,50000
King Arthur,XB,Adventure,Konami,22,5.9,14,8.2,50000,2004,8,3,220000
Secret Files: Tunguska,DS,Adventure,Deep Silver,26,6.6,53,7.2,50000,2010,43,3,150000
Yakuza 3,PS4,Action-Adventure,Sega,77,7.9,245,8.0,50000,2018,9,1,50000
Hellblade: Senua's Sacrifice,PS4,Action-Adventure,505 Games,71,8.1,2046,7.8,50000,2018,41,1,50000
Resident Evil 4,XOne,Action-Adventure,Capcom,133,9.3,6128,8.8,50000,2016,11,2,150000
Rodea the Sky Soldier,3DS,Action-Adventure,NIS America,31,4.5,85,6.5,50000,2015,50,2,190000
Final Fight: Streetwise,PS2,Action,Capcom,36,4.3,28,7.9,50000,2006,11,2,70000
Crime Life: Gang Wars,XB,Action,Konami,19,3.0,7,6.7,50000,2005,8,1,50000
Dynasty Warriors Vol. 2,PSP,Action,KOEI,28,5.7,10,7.9,50000,2006,42,1,50000
Cartoon Network Racing,DS,Action,Game Factory,13,5.5,4,8.0,50000,2006,107,1,50000
B-Boy,PSP,Action,SouthPeak Interactive,19,5.3,10,8.2,50000,2008,74,1,50000
Colin McRae Rally 2005,XB,Action,Codemasters,35,8.3,6,9.0,50000,2004,30,1,50000
Romance of the Three Kingdoms XIII,PS3,Action,Tecmo Koei,22,6.7,41,6.9,50000,2016,40,2,150000
Gladiator: Sword of Vengeance,XB,Action,Acclaim Entertainment,25,6.5,6,7.5,50000,2003,23,3,170000
Captain America: Super Soldier,Wii,Action,Sega,48,6.0,51,6.5,50000,2011,9,5,560000
Assassin's Creed: Altair's Chronicles,DS,Action,Ubisoft,30,5.8,38,5.1,50000,2008,4,2,320000
Dead Cells,PS4,Action,Merge Games,40,8.9,875,8.3,50000,2018,312,2,160000
LEGO Pirates of the Caribbean: The Video Game,PC,Action,Disney Interactive Studios,54,7.3,106,7.3,40000,2011,15,7,5510000
Dead Rising,XOne,Action,Capcom,82,8.5,358,7.4,40000,2016,11,2,120000
Fantastic Four: Rise of the Silver Surfer,DS,Action,2K Games,30,4.5,13,6.3,40000,2007,24,5,740000
Terraria,WiiU,Action,505 Games,39,8.1,718,8.3,40000,2016,41,6,820000
James Cameron's Avatar: The Game,PC,Action,Ubisoft,62,6.1,59,6.2,40000,2009,4,6,3440000
Senran Kagura Burst Re:Newal,PS4,Action,Xseed Games,19,6.5,63,5.6,40000,2019,59,1,40000
Sine Mora EX,NS,Action,THQ Nordic,18,8.1,26,7.0,40000,2017,125,3,140000
TMNT,DS,Action,Ubisoft,31,5.8,30,6.2,40000,2007,4,4,1090000
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,Action,Konami,20,5.3,17,7.4,40000,2005,8,4,420000
Terraria,XOne,Action,505 Games,39,8.1,718,8.3,40000,2014,41,6,820000
The Wolf Among Us,PSV,Adventure,Telltale Games,13,8.0,1181,8.7,40000,2014,83,4,440000
Heavy Rain: Move Edition,PS3,Adventure,Sony Computer Entertainment,7,7.2,118,8.2,40000,2010,6,1,40000
Gray Matter,X360,Adventure,DTP Entertainment,27,7.2,108,7.7,40000,2011,249,2,120000
Adventure Time: Pirates of the Enchiridion,XOne,Adventure,Outright Games,13,6.2,42,6.3,40000,2018,230,3,90000
NCIS,PC,Adventure,Ubisoft,11,3.5,7,4.0,40000,2011,4,4,430000
Game of Thrones: A Telltale Games Series,XOne,Adventure,Telltale Games,21,6.4,450,6.5,40000,2014,83,4,180000
Game of Thrones: A Telltale Games Series,X360,Adventure,Telltale Games,21,6.4,450,6.5,40000,2014,83,4,180000
Secret Files: Tunguska,PC,Adventure,The Adventure Company,26,6.6,53,7.2,40000,2006,219,3,150000
Coraline,DS,Adventure,D3 Publisher,7,4.2,14,6.1,40000,2009,34,3,200000
Earthfall,PS4,Action-Adventure,Gearbox Software,19,5.6,17,5.8,40000,2018,105,2,70000
Assassin's Creed Chronicles: China,PS4,Action-Adventure,Ubisoft,45,6.9,149,5.9,40000,2015,4,2,40000
Assassin's Creed Rogue Remastered,XOne,Action-Adventure,Ubisoft,31,7.1,284,6.7,40000,2018,4,2,190000
Monster Boy and the Cursed Kingdom,NS,Action-Adventure,FDG Entertainment,24,8.6,172,8.0,40000,2018,465,1,40000
The Persistence,PS4,Action-Adventure,Sony Interactive Entertainment,13,7.5,10,4.9,40000,2018,53,1,40000
Shadow of the Colossus,PS3,Adventure,Sony Computer Entertainment,107,9.1,2983,7.8,40000,2011,6,3,2380000
Darksiders: Warmastered Edition,XOne,Action-Adventure,THQ Nordic,24,7.7,96,7.8,40000,2016,125,3,180000
Don't Starve: Giant Edition,XOne,Adventure,505 Games,12,7.5,22,7.6,40000,2018,41,1,40000
Dreamfall: The Longest Journey,XB,Adventure,Aspyr,45,7.5,327,8.3,40000,2006,175,2,40000
Punch Line,PS4,Adventure,PQube,9,6.6,22,4.9,40000,2018,186,1,40000
Harry Potter and the Order of the Phoenix,PC,Adventure,Electronic Arts,38,6.8,41,5.3,40000,2007,2,7,2520000
Harry Potter and the Prisoner of Azkaban,PC,Adventure,Electronic Arts,29,7.0,80,7.9,40000,2004,2,5,2150000
Chaos;Head Noah,X360,Adventure,5pb,7,6.8,6,9.0,40000,2009,144,2,60000
Game of Thrones: A Telltale Games Series,PS3,Adventure,Telltale Games,21,6.4,450,6.5,40000,2015,83,4,180000
Echo Night Beyond,PS2,Adventure,Agetec,22,6.0,17,8.2,40000,2004,66,1,40000
ABZU,PS4,Adventure,505 Games,73,7.8,612,7.5,40000,2017,41,2,60000
Obscure,XB,Adventure,DreamCatcher Interactive,29,6.6,22,8.1,40000,2005,120,3,110000
King Arthur,GC,Adventure,Konami,22,5.9,14,8.2,40000,2004,8,3,220000
Chicken Shoot,GBA,Adventure,Zoo Digital Publishing,9,2.7,16,6.1,40000,2005,123,2,390000
Corpse Party: Book of Shadows,PSP,Adventure,5pb,23,6.7,63,8.3,40000,2011,144,1,40000
Cat Quest,NS,Adventure,PQube,19,7.4,147,7.5,40000,2018,186,1,40000
Here They Lie,PS4,Adventure,Sony Interactive Entertainment,35,6.2,115,6.9,40000,2016,53,1,40000
Secret Files 2: Puritas Cordis,PC,Adventure,Deep Silver,14,6.4,32,6.9,40000,2009,43,3,80000
Runaway: A Twist of Fate,PC,Adventure,Focus Home Interactive,15,7.9,64,8.3,40000,2009,70,1,40000
SPRay,Wii,Action,Tecmo,16,4.2,4,4.3,40000,2008,71,1,40000
Red Ninja: End of Honor,PS2,Action,VU Games,25,4.6,10,7.1,40000,2005,37,2,60000
Spy Fiction,PS2,Action,Sammy Corporation,33,6.1,10,7.4,40000,2004,152,1,40000
Mafia,PC,Action,Gathering of Developers,33,6.6,234,8.4,40000,2002,143,3,970000
Aegis of Earth: Protonovus Assault,PSV,Action,Aksys Games,11,5.7,12,6.5,40000,2016,64,3,110000
Disney's Meet the Robinsons,GC,Action,Disney Interactive Studios,21,6.5,9,7.1,40000,2007,15,4,330000
Vikings: Wolves of Midgard,PS4,Action,Kalypso Media,14,6.6,73,6.5,40000,2017,165,3,80000
Devil May Cry HD Collection,XOne,Action,Capcom,32,7.7,177,8.2,40000,2018,11,2,250000
Resident Evil 5,XOne,Action,Capcom,91,8.3,895,7.3,40000,2016,11,4,8740000
Aegis of Earth: Protonovus Assault,PS4,Action,Aksys Games,11,5.7,12,6.5,40000,2016,64,3,110000
Dead Head Fred,PSP,Action,D3 Publisher,30,7.5,36,7.9,40000,2007,34,1,40000
Aragami,PS4,Action,Maximum Games,30,7.1,78,6.6,40000,2016,141,1,40000
The Da Vinci Code,XB,Action,2K Games,43,5.4,19,7.6,40000,2006,24,2,180000
For Honor,PC,Action,Ubisoft,62,7.8,1260,6.0,40000,2017,4,3,2660000
Saints Row 2,PC,Action,THQ,75,8.1,356,8.3,40000,2009,5,3,4790000
Headhunter: Redemption,PS2,Action,Sega,29,6.2,7,7.7,40000,2004,9,2,60000
Dead Rising 2,XOne,Action,Capcom,76,7.9,301,7.1,40000,2016,11,4,2970000
Astro Boy: The Video Game,PSP,Action,D3 Publisher,17,4.8,4,4.0,40000,2009,34,4,360000
Toukiden 2,PS3,Action,Tecmo Koei,46,7.7,104,7.5,40000,2016,40,3,340000
Tom Clancy's HAWX,PC,Action,Ubisoft,64,7.3,24,7.3,40000,2009,4,3,1180000
Warriors Orochi 3,XOne,Action,Tecmo Koei,18,6.4,36,7.6,40000,2014,40,7,1160000
Sine Mora EX,XOne,Action,THQ Nordic,18,8.1,26,7.0,40000,2017,125,3,140000
Minority Report: Everybody Runs,GBA,Action,Activision,26,5.0,13,6.3,40000,2002,1,4,650000
Axiom Verge,PS4,Action,Thomas Happ Games,61,8.4,238,7.8,40000,2015,349,3,220000
Yonder: The Cloud Catcher Chronicles,PS4,Action,CokeM Interactive,39,6.4,59,7.6,40000,2017,233,2,70000
Grand Theft Auto: Vice City,PC,Action,Rockstar Games,62,9.5,2278,8.7,40000,2003,7,2,16189999
The Sum of All Fears,GBA,Action,Ubisoft,19,7.2,16,6.9,40000,2002,4,1,40000
Okami HD,NS,Action,Capcom,44,9.0,451,8.9,40000,2018,11,4,600000
Dragon Ball: Advanced Adventure,GBA,Action,Atari,7,7.5,44,8.5,40000,2006,16,1,40000
Past Cure,PS4,Action,Phantom 8 Studio,23,3.7,53,4.6,30000,2018,510,2,50000
Star Wars The Clone Wars: Republic Heroes,PC,Action,LucasArts,37,4.3,34,6.0,30000,2009,12,7,2720000
Samurai Warriors 2,PS3,Action,Tecmo Koei,30,5.2,19,8.6,30000,2013,40,3,720000
Yonder: The Cloud Catcher Chronicles,NS,Action,Merge Games,39,6.4,59,7.6,30000,2018,312,2,70000
Max Payne,GBA,Action,Rockstar Games,32,8.9,2338,9.0,30000,2003,7,1,30000
Buffy the Vampire Slayer: Chaos Bleeds,GC,Action,VU Games,27,7.2,22,7.1,30000,2003,37,3,330000
Jet Grind Radio,GBA,Action,THQ,22,7.4,9,7.4,30000,2003,5,1,30000
The Last Guy,PS3,Action,Sony Computer Entertainment,33,7.7,23,6.6,30000,2008,6,1,30000
This War of Mine,PS4,Action,11 bit studios,63,8.3,1190,8.2,30000,2016,547,2,40000
Troll and I,PS4,Action,Maximum Games,12,3.9,41,4.0,30000,2017,141,3,150000
Carmageddon: Max Damage,XOne,Action,Stainless Games,28,5.1,67,5.9,30000,2017,504,2,50000
Harry Potter and the Half-Blood Prince,PC,Action,Electronic Arts,38,6.4,36,4.5,30000,2009,2,7,3220000
Bully: Scholarship Edition,PC,Action,Rockstar Games,56,8.0,321,8.4,30000,2008,7,3,1620000
Utawarerumono Zan,PS4,Action,Aquaplus,12,5.9,15,4.5,30000,2018,216,1,30000
Star Wars: The Force Unleashed II,PC,Action,LucasArts,59,6.1,318,6.1,30000,2010,12,5,3980000
Curious George,XB,Action,Namco,13,5.3,4,6.5,30000,2006,19,4,460000
The Lost Child,PS4,Action,NIS America,12,6.2,12,5.0,30000,2018,50,1,30000
Planet of the Apes,GBA,Action,Ubisoft,11,4.1,10,4.1,30000,2001,4,1,30000
Transformers: Devastation,PC,Action,Activision,51,7.7,251,7.7,30000,2015,1,5,640000
Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,Action,THQ,16,4.4,7,6.7,30000,2003,5,1,30000
Yomawari: Midnight Shadows,PSV,Action,NIS America,23,7.7,31,7.2,30000,2017,50,2,90000
007: Quantum of Solace,PC,Action,Activision,69,6.5,77,6.9,30000,2008,1,2,160000
Azure Striker Gunvolt: Striker Pack,3DS,Action,Yacht Club Games,9,8.2,50,8.0,30000,2016,562,2,90000
Raw Danger!,PS2,Action,Agetec,22,6.3,23,8.2,30000,2007,66,1,30000
Prince of Persia: The Forgotten Sands,PC,Action,Ubisoft,69,7.4,138,7.4,30000,2010,4,6,2100000
Top Gun: Hard Lock,PS3,Action,505 Games,8,5.4,16,3.5,30000,2012,41,2,90000
Dance Factory,PS2,Action,Codemasters,22,5.6,4,5.8,30000,2006,30,1,30000
Super Dungeon Bros,PS4,Action,Wired Productions,11,5.3,17,2.5,30000,2016,338,1,30000
Aegis of Earth: Protonovus Assault,PS3,Action,Aksys Games,11,5.7,12,6.5,30000,2016,64,3,110000
Overlord II,PC,Action,Codemasters,60,7.5,70,7.3,30000,2009,30,3,670000
Berserk and the Band of the Hawk,PSV,Action,Tecmo Koei,53,6.6,120,7.2,30000,2016,40,2,190000
Asterix & Obelix: Kick Buttix,PS2,Action,Atari,8,5.9,21,8.4,30000,2004,16,1,30000
Code Lyoko: Quest for Infinity,PSP,Action,Game Factory,15,5.8,10,7.0,30000,2008,107,2,130000
Labyrinth of Refrain: Coven of Dusk,PS4,Action,NIS America,9,7.5,25,7.2,30000,2018,50,2,60000
Bladestorm: Nightmare,PS3,Action,Tecmo Koei,33,5.8,29,5.9,30000,2015,40,3,330000
Bounty Hounds,PSP,Action,Namco,14,6.3,7,5.1,30000,2006,19,1,30000
"Crouching Tiger, Hidden Dragon",GBA,Action,Ubisoft,26,4.8,4,7.0,30000,2005,4,3,170000
The Cursed Crusade,PC,Action,Atlus,27,3.9,35,4.5,30000,2011,32,3,350000
Akiba's Beat,PSV,Action,Xseed Games,33,5.5,41,6.8,30000,2017,59,2,110000
Labyrinth of Refrain: Coven of Dusk,PSV,Action,Nippon Ichi Software,9,7.5,25,7.2,30000,2016,178,2,60000
Battle Assault 3 featuring Gundam Seed,PS2,Action,Bandai,9,4.8,4,4.3,30000,2004,31,1,30000
Tomb Raider: Anniversary,PC,Action,Eidos Interactive,33,7.7,95,8.0,30000,2007,21,5,2340000
Attack on Titan 2,PSV,Action,Koei Tecmo,50,7.5,105,7.5,30000,2018,191,4,570000
Hello Kitty: Roller Rescue,PC,Action,Empire Interactive,14,6.4,13,8.0,30000,2005,87,2,110000
Raiden V,PS4,Action,UFO Interactive,14,7.3,18,6.2,30000,2017,111,1,30000
Hitman: Blood Money,PC,Action,Eidos Interactive,53,8.2,221,8.5,30000,2006,21,4,1060000
Onimusha: Warlords,PS4,Action-Adventure,Capcom,32,7.1,64,7.5,30000,2019,11,2,40000
Darksiders: Warmastered Edition,WiiU,Action-Adventure,THQ Nordic,24,7.7,96,7.8,30000,2017,125,3,180000
Earthfall,XOne,Action-Adventure,Gearbox Software,19,5.6,17,5.8,30000,2018,105,2,70000
Power Rangers Super Megaforce,3DS,Action-Adventure,Namco Bandai Games,7,4.3,6,3.5,30000,2014,29,1,30000
Override: Mech City Brawl,PS4,Action-Adventure,Modus Games,13,5.9,7,6.7,30000,2018,494,2,50000
Metal Gear Solid HD Collection,PSV,Action,Konami Digital Entertainment,50,8.9,558,9.0,30000,2012,33,6,3180000
CT Special Forces,GBA,Action,Hip Interactive,14,7.1,15,7.8,30000,2004,207,1,30000
The Raven Remastered,XOne,Adventure,THQ Nordic,10,7.2,25,5.9,30000,2018,125,2,60000
The Town of Light,PS4,Adventure,Wired Productions,23,6.7,41,6.7,30000,2017,338,3,70000
Hakuoki: Kyoto Winds,PSV,Adventure,Idea Factory,8,8.3,14,8.1,30000,2017,96,1,30000
Zero Escape: Zero Time Dilemma,PS4,Adventure,Rising Star Games,33,8.3,172,8.1,30000,2017,229,3,260000
Syberia II,XB,Adventure,XS Games,23,8.0,267,8.3,30000,2004,128,2,50000
Secret Files 2: Puritas Cordis,Wii,Adventure,Deep Silver,14,6.4,32,6.9,30000,2009,43,3,80000
In Cold Blood,PS,Adventure,DreamCatcher Interactive,13,6.7,11,7.9,30000,2001,120,1,30000
The Town of Light,NS,Adventure,Wired Productions,23,6.7,41,6.7,30000,2018,338,3,70000
Syberia,PC,Adventure,The Adventure Company,26,8.2,408,8.4,30000,2002,219,4,280000
Jack Keane,PC,Adventure,Strategy First,25,6.9,20,6.4,30000,2008,301,1,30000
Don't Knock Twice,PS4,Adventure,Perpetual,7,5.6,15,5.9,30000,2018,466,1,30000
Adventure Time: Pirates of the Enchiridion,NS,Adventure,Outright Games,13,6.2,42,6.3,30000,2018,230,3,90000
The Inner World,PC,Adventure,Headup Games,18,7.2,67,7.9,30000,2013,583,1,30000
Steins;Gate 0,PS3,Adventure,5pb,20,8.1,114,8.5,30000,2015,144,3,250000
The Raven Remastered,PS4,Adventure,THQ Nordic,10,7.2,25,5.9,30000,2018,125,2,60000
Arthur and the Invisibles,DS,Adventure,Atari,22,6.6,8,7.8,30000,2007,16,2,30000
Black Mirror,XOne,Adventure,THQ Nordic,21,5.4,49,5.2,30000,2017,125,2,80000
Agony,PS4,Action-Adventure,Maximum Games,36,4.7,297,4.4,30000,2018,141,2,50000
Justice League Heroes: The Flash,GBA,Action,Warner Bros. Interactive,8,7.2,7,8.6,30000,2006,22,1,30000
Troll and I,XOne,Action,Maximum Games,12,3.9,41,4.0,20000,2017,141,3,150000
Past Cure,XOne,Action,Phantom 8 Studio,23,3.7,53,4.6,20000,2018,510,2,50000
Charlie's Angels,GC,Action,Ubisoft,21,2.3,29,3.3,20000,2003,4,1,20000
The Mummy,GBA,Action,Ubisoft,9,4.6,12,5.8,20000,2002,4,1,20000
Mini Ninjas,PC,Action,Eidos Interactive,44,7.3,35,8.0,20000,2009,21,5,1360000
Red Ninja: End of Honor,XB,Action,VU Games,25,4.6,10,7.1,20000,2005,37,2,60000
Mega Man Legacy Collection 2,XOne,Action,Capcom,39,7.1,36,6.8,20000,2017,11,2,120000
Disney's Meet the Robinsons,DS,Action,Disney Interactive Studios,21,6.5,9,7.1,20000,2007,15,4,330000
Spider-Man: Web of Shadows,PC,Action,Activision,57,6.8,139,8.4,20000,2008,1,6,1240000
Resident Evil: Revelations,XOne,Action,Capcom,78,8.2,665,8.2,20000,2017,11,4,1850000
Warriors Orochi 2,X360,Action,Tecmo Koei,28,4.4,14,8.0,20000,2012,40,5,870000
Tenkai Knights: Brave Battle,3DS,Action,Namco Bandai Games,10,2.6,33,2.6,20000,2014,29,1,20000
Rule of Rose,PS2,Action,Atlus,44,5.9,123,8.8,20000,2006,32,1,20000
Override: Mech City Brawl,XOne,Action-Adventure,Modus Games,13,5.9,7,6.7,20000,2018,494,2,50000
Gravity Rush Remastered,PS4,Action-Adventure,Sony Computer Entertainment Europe,62,8.0,519,8.2,20000,2016,418,2,180000
Invizimals: The Lost Kingdom,PS3,Action-Adventure,Sony Computer Entertainment,16,5.0,28,6.1,20000,2014,6,1,20000
Agony,XOne,Action-Adventure,Maximum Games,36,4.7,297,4.4,20000,2018,141,2,50000
Syberia,NS,Adventure,Microids,26,8.2,408,8.4,20000,2017,240,4,280000
L.A. Noire: The Complete Edition,PS3,Adventure,Rockstar Games,28,8.3,1428,8.0,20000,2011,7,2,40000
ABZU,XOne,Adventure,505 Games,73,7.8,612,7.5,20000,2017,41,2,60000
Chaos;Head Noah,PSP,Adventure,5pb,7,6.8,6,9.0,20000,2010,144,2,60000
Ceville,PC,Adventure,Kalypso,17,7.3,16,6.8,20000,2009,160,1,20000
Broken Sword 5: The Serpent's Curse,XOne,Adventure,Revolution Software,39,6.9,179,8.0,20000,2015,603,2,90000
Zathura,XB,Adventure,2K Games,16,4.3,5,4.8,20000,2005,24,2,140000
Overlord,PC,Adventure,Codemasters,47,7.6,65,7.9,20000,2007,30,2,420000
Agatha Christie: The ABC Murders,PC,Adventure,Microids,17,6.7,44,6.2,20000,2016,240,2,120000
Kuon,PS2,Adventure,Agetec,20,5.7,31,7.6,20000,2004,66,1,20000
Indigo Prophecy,PC,Adventure,Atari,51,8.4,82,8.0,20000,2005,16,3,270000
Dragon's Lair,DS,Adventure,Destineer,18,4.1,19,5.9,20000,2010,73,1,20000
Back to the Future: The Game,X360,Adventure,Telltale Games,7,6.6,14,4.8,20000,2015,83,6,360000
Adventure Time: Pirates of the Enchiridion,PS4,Adventure,Outright Games,13,6.2,42,6.3,20000,2018,230,3,90000
Back to the Future: The Game,XOne,Adventure,Telltale Games,7,6.6,14,4.8,20000,2015,83,6,360000
Still Life 2,PC,Adventure,Encore,15,6.7,57,5.7,20000,2009,298,1,20000
L.A. Noire: The Complete Edition,X360,Adventure,Rockstar Games,28,8.3,1428,8.0,20000,2011,7,2,40000
Broken Sword: The Sleeping Dragon,XB,Adventure,The Adventure Company,32,8.2,116,7.1,20000,2003,219,2,20000
The Testament of Sherlock Holmes,X360,Adventure,Focus Home Interactive,24,6.4,42,8.0,20000,2012,70,2,260000
Uru: Ages Beyond Myst,PC,Adventure,Ubisoft,22,7.9,21,7.0,20000,2003,4,1,20000
The Book of Unwritten Tales 2,WiiU,Adventure,Nordic Games,39,8.0,92,7.7,20000,2016,104,3,90000
A Vampyre Story,PC,Adventure,The Adventure Company,33,7.5,13,7.7,20000,2008,219,1,20000
Syberia II,PC,Adventure,The Adventure Company,23,8.0,267,8.3,20000,2004,219,2,50000
Post Mortem,PC,Adventure,The Adventure Company,25,7.1,39,7.4,20000,2003,219,1,20000
Fortnite,PC,Action,Epic Games,18,7.8,2491,4.8,20000,2017,589,3,1680000
Dark Void,PC,Action,Capcom,69,5.9,52,5.2,20000,2010,11,3,680000
88 Heroes: 98 Heroes Edition,NS,Action,Rising Star Games,11,6.5,8,6.4,20000,2017,229,1,20000
Just Cause,PS2,Action,Eidos Interactive,57,7.3,60,6.4,20000,2006,21,4,180000
Yoku's Island Express,XOne,Action,Villa Gorilla,30,8.3,63,7.6,20000,2018,536,3,40000
Tom Clancy's Splinter Cell Classic Trilogy HD,PSN,Action,Ubisoft,21,6.7,40,7.1,20000,2011,4,1,20000
Final Fight: Streetwise,XB,Action,Capcom,36,4.3,28,7.9,20000,2006,11,2,70000
"Warhammer 40,000: Inquisitor - Martyr",XOne,Action,Neocore Games,28,6.7,139,6.6,20000,2018,539,2,40000
Tomb Raider: Legend,PC,Action,Eidos Interactive,54,8.0,150,7.9,20000,2006,21,7,1650000
Silent Hill: Book of Memories,PSV,Action,Konami Digital Entertainment,57,5.8,137,4.8,20000,2012,33,2,250000
Vikings: Wolves of Midgard,PC,Action,Kalypso Media,14,6.6,73,6.5,20000,2017,165,3,80000
Vikings: Wolves of Midgard,XOne,Action,Kalypso Media,14,6.6,73,6.5,20000,2017,165,3,80000
Just Cause,PC,Action,Eidos Interactive,57,7.3,60,6.4,20000,2006,21,4,180000
Samurai Jack: The Shadow of Aku,GC,Action,Sega,21,5.9,8,7.5,20000,2004,9,2,80000
Lost: Via Domus,PC,Action,Ubisoft,50,5.5,41,5.4,20000,2008,4,3,1100000
Battle Princess of Arcadias,PS3,Action,NIS America,22,6.9,26,7.7,20000,2014,50,1,20000
"Warhammer 40,000: Inquisitor - Martyr",PS4,Action,Neocore Games,28,6.7,139,6.6,20000,2018,539,2,40000
Quantum Break,PC,Action,THQ Nordic,112,7.7,2386,7.3,20000,2016,125,2,780000
Titan Quest,XOne,Action,THQ Nordic,51,7.7,448,7.8,20000,2018,125,3,50000
Fist of the North Star: Ken's Rage 2,WiiU,Action,Tecmo Koei,19,4.9,24,7.3,20000,2013,40,3,380000
The Lord of the Rings: Conquest,PC,Action,Electronic Arts,58,5.5,75,6.7,20000,2009,2,4,1500000
Titan Quest,PS4,Action,THQ Nordic,51,7.7,448,7.8,20000,2018,125,3,50000
Headhunter: Redemption,XB,Action,Sega,29,6.2,7,7.7,20000,2004,9,2,60000
Carmageddon: Max Damage,PS4,Action,Stainless Games,28,5.1,67,5.9,20000,2016,504,2,50000
Earth's Dawn,PS4,Action,Rising Star Games,12,6.8,15,6.9,20000,2016,229,1,20000
Legend of Kay Anniversary,WiiU,Action,Nordic Games,22,6.2,22,6.0,10000,2015,104,5,240000
Spider-Man: Friend or Foe,PC,Action,Activision,51,6.0,41,6.6,10000,2007,1,6,1460000
Aquaman: Battle for Atlantis,XB,Action,TDK Mediactive,13,2.6,11,1.5,10000,2003,75,2,20000
Grand Theft Auto III,PC,Action,Rockstar Games,56,9.7,1673,8.1,10000,2002,7,2,13110000
Blackthorne,GBA,Action,Blizzard Entertainment,10,6.7,14,7.6,10000,2003,57,1,10000
Let It Die,PS4,Action,GungHo,39,7.2,254,7.1,10000,2020,362,1,10000
This War of Mine,XOne,Action,11 bit studios,63,8.3,1190,8.2,10000,2016,547,2,40000
Deception IV: The Nightmare Princess,PSV,Action,Tecmo Koei,33,6.9,36,6.7,10000,2015,40,2,10000
Has-Been Heroes,PC,Action,GameTrust,20,5.3,133,7.2,10000,2017,279,4,270000
Warriors Orochi 3,NS,Action,Tecmo Koei,18,6.4,36,7.6,10000,2017,40,7,1160000
Transformers: Fall of Cybertron,PC,Action,Activision,52,7.9,230,8.5,10000,2012,1,3,850000
"Crouching Tiger, Hidden Dragon",XB,Action,Ubisoft,26,4.8,4,7.0,10000,2003,4,3,170000
Hi Hi Puffy AmiYumi: The Genie & the Amp,DS,Action,D3 Publisher,10,5.2,5,5.4,10000,2006,34,1,10000
Aquaman: Battle for Atlantis,GC,Action,TDK Mediactive,13,2.6,11,1.5,10000,2003,75,2,20000
Titan Quest,NS,Action,THQ Nordic,51,7.7,448,7.8,10000,2018,125,3,50000
Yoku's Island Express,NS,Action,Villa Gorilla,30,8.3,63,7.6,10000,2018,536,3,40000
Yoku's Island Express,PS4,Action,Villa Gorilla,30,8.3,63,7.6,10000,2018,536,3,40000
Axiom Verge,PSV,Action,Thomas Happ Games,61,8.4,238,7.8,10000,2015,349,3,220000
Zombie Vikings,PS4,Action,Rising Star Games,19,6.4,40,7.0,10000,2016,229,1,10000
Ultimate Spider-Man,PC,Action,Activision,53,7.7,59,8.5,10000,2005,1,6,1940000
Magus,PS3,Action,Aksys Games,8,3.2,26,4.5,10000,2014,64,1,10000
Hugo: The Evil Mirror,GBA,Action,Namco,15,5.8,5,8.0,10000,2005,19,1,10000
Painkiller: Hell & Damnation,PC,Action,Nordic Games,33,6.4,204,6.5,10000,2012,104,1,10000
Disney Universe,PC,Action,Disney Interactive Studios,31,6.6,25,6.2,10000,2011,15,4,2250000
The Escapists: The Walking Dead,PS4,Action,Team17 Software,19,6.5,12,7.6,10000,2016,285,1,10000
Garfield and His Nine Lives,GBA,Action,Game Factory,9,5.6,5,7.0,10000,2006,107,1,10000
The Mighty Quest for Epic Loot,PC,Action,Ubisoft,9,6.4,99,5.6,10000,2015,4,1,10000
Darksiders III,PC,Action,THQ Nordic,60,6.4,609,7.0,10000,2018,125,3,380000
Flipping Death,NS,Adventure,Rising Star,12,8.3,32,7.3,10000,2018,347,1,10000
The Town of Light,XOne,Adventure,THQ Nordic,23,6.7,41,6.7,10000,2017,125,3,70000
Darkened Skye,GC,Adventure,Simon & Schuster Interactive,12,6.1,6,7.5,10000,2002,192,1,10000
Apollo Justice: Ace Attorney,3DS,Adventure,Capcom,48,7.8,122,7.9,10000,2017,11,2,1000000
Harry Potter and the Chamber of Secrets,PC,Adventure,Electronic Arts,16,7.1,128,7.7,10000,2002,2,6,7640000
Alone in the Dark (2008),PC,Adventure,Atari,53,5.8,88,4.9,10000,2008,16,1,10000
Legacy of Kain: Defiance,PC,Adventure,Eidos Interactive,34,7.5,85,8.7,10000,2003,21,3,730000
